date,t2m_max_c,rh_min_pct,wind10m_max_ms,precip_mm,lat_center,lon_center,cell_id
2026-04-08,20.1,12,7.51,0.0,38.5,-117.5,38.5000_-117.5000
2026-04-09,20.4,15,13.23,0.3,38.5,-117.5,38.5000_-117.5000
2026-04-10,18.1,24,8.73,9.8,38.5,-117.5,38.5000_-117.5000
2026-04-04,15.7,9,4.5,0.0,38.5,-116.5,38.5000_-116.5000
2026-04-05,18.6,8,4.11,0.0,38.5,-116.5,38.5000_-116.5000
2026-04-06,18.3,8,5.23,0.0,38.5,-116.5,38.5000_-116.5000
2026-04-07,18.7,12,8.43,0.0,38.5,-116.5,38.5000_-116.5000
2026-04-08,18.3,12,7.67,0.0,38.5,-116.5,38.5000_-116.5000
2026-04-09,17.3,17,8.31,0.2,38.5,-116.5,38.5000_-116.5000
2026-04-10,14.0,32,6.87,4.9,38.5,-116.5,38.5000_-116.5000
2026-04-04,16.8,13,7.28,0.0,38.5,-115.5,38.5000_-115.5000
2026-04-05,20.0,9,8.92,0.0,38.5,-115.5,38.5000_-115.5000
2026-04-06,19.7,7,6.06,0.0,38.5,-115.5,38.5000_-115.5000
2026-04-07,20.9,10,3.55,0.0,38.5,-115.5,38.5000_-115.5000
2026-04-08,21.1,11,6.94,0.0,38.5,-115.5,38.5000_-115.5000
2026-04-09,20.1,15,8.19,0.0,38.5,-115.5,38.5000_-115.5000
2026-04-10,17.5,21,7.81,2.1,38.5,-115.5,38.5000_-115.5000
2026-04-04,15.0,11,10.74,0.0,38.5,-114.5,38.5000_-114.5000
2026-04-05,19.7,7,11.01,0.0,38.5,-114.5,38.5000_-114.5000
2026-04-06,19.2,6,7.53,0.0,38.5,-114.5,38.5000_-114.5000
2026-04-07,19.8,14,7.81,0.0,38.5,-114.5,38.5000_-114.5000
2026-04-08,19.7,15,7.82,0.0,38.5,-114.5,38.5000_-114.5000
2026-04-09,19.2,17,7.86,0.1,38.5,-114.5,38.5000_-114.5000
2026-04-10,17.3,23,9.26,0.3,38.5,-114.5,38.5000_-114.5000
2026-04-04,23.0,20,4.41,0.0,39.5,-123.5,39.5000_-123.5000
2026-04-05,21.3,29,3.91,0.0,39.5,-123.5,39.5000_-123.5000
2026-04-06,20.3,37,3.07,0.0,39.5,-123.5,39.5000_-123.5000
2026-04-07,19.4,35,3.26,0.0,39.5,-123.5,39.5000_-123.5000
2026-04-08,19.2,40,3.7,0.0,39.5,-123.5,39.5000_-123.5000
2026-04-09,17.9,56,3.86,0.0,39.5,-123.5,39.5000_-123.5000
2026-04-10,18.2,59,3.5,0.0,39.5,-123.5,39.5000_-123.5000
2026-04-04,25.3,14,6.38,0.0,39.5,-122.5,39.5000_-122.5000
2026-04-05,25.8,14,3.4,0.0,39.5,-122.5,39.5000_-122.5000
2026-04-06,25.6,19,3.85,0.0,39.5,-122.5,39.5000_-122.5000
2026-04-07,23.4,37,3.21,0.0,39.5,-122.5,39.5000_-122.5000
2026-04-08,21.4,37,3.32,0.0,39.5,-122.5,39.5000_-122.5000
2026-04-09,21.3,44,3.52,0.0,39.5,-122.5,39.5000_-122.5000
2026-04-10,21.1,45,3.37,0.6,39.5,-122.5,39.5000_-122.5000
2026-04-04,27.3,22,3.79,0.0,39.5,-121.5,39.5000_-121.5000
2026-04-05,28.1,18,3.54,0.0,39.5,-121.5,39.5000_-121.5000
2026-04-06,27.8,17,3.63,0.0,39.5,-121.5,39.5000_-121.5000
2026-04-07,24.6,42,2.6,0.0,39.5,-121.5,39.5000_-121.5000
2026-04-08,22.9,41,3.16,0.0,39.5,-121.5,39.5000_-121.5000
2026-04-09,22.4,45,3.26,4.2,39.5,-121.5,39.5000_-121.5000
2026-04-10,22.6,44,2.88,0.3,39.5,-121.5,39.5000_-121.5000
2026-04-04,10.9,26,7.62,0.0,39.5,-120.5,39.5000_-120.5000
2026-04-05,12.8,24,4.13,0.0,39.5,-120.5,39.5000_-120.5000
2026-04-06,15.3,20,4.9,0.0,39.5,-120.5,39.5000_-120.5000
2026-04-07,14.6,29,4.97,0.0,39.5,-120.5,39.5000_-120.5000
2026-04-08,13.2,42,5.55,0.0,39.5,-120.5,39.5000_-120.5000
2026-04-09,10.8,50,5.44,0.5,39.5,-120.5,39.5000_-120.5000
2026-04-10,10.1,51,4.26,1.2,39.5,-120.5,39.5000_-120.5000
2026-04-04,14.2,12,6.31,0.0,39.5,-119.5,39.5000_-119.5000
2026-04-05,18.5,9,4.99,0.0,39.5,-119.5,39.5000_-119.5000
2026-04-06,18.1,13,5.92,0.0,39.5,-119.5,39.5000_-119.5000
2026-04-07,18.1,16,8.9,0.0,39.5,-119.5,39.5000_-119.5000
2026-04-08,16.8,22,9.12,0.2,39.5,-119.5,39.5000_-119.5000
2026-04-09,14.5,27,8.61,0.0,39.5,-119.5,39.5000_-119.5000
2026-04-10,12.6,36,4.1,0.9,39.5,-119.5,39.5000_-119.5000
2026-04-04,20.8,9,4.94,0.0,39.5,-118.5,39.5000_-118.5000
2026-04-05,25.5,4,5.32,0.0,39.5,-118.5,39.5000_-118.5000
2026-04-06,25.2,4,4.7,0.0,39.5,-118.5,39.5000_-118.5000
2026-04-07,22.9,12,3.81,0.0,39.5,-118.5,39.5000_-118.5000
2026-04-08,22.6,14,11.79,0.2,39.5,-118.5,39.5000_-118.5000
2026-04-09,19.6,24,4.47,1.9,39.5,-118.5,39.5000_-118.5000
2026-04-10,19.4,25,6.46,0.0,39.5,-118.5,39.5000_-118.5000
2026-04-04,17.3,8,4.08,0.0,39.5,-117.5,39.5000_-117.5000
2026-04-05,20.1,7,3.82,0.0,39.5,-117.5,39.5000_-117.5000
2026-04-06,20.0,7,5.94,0.0,39.5,-117.5,39.5000_-117.5000
2026-04-07,18.0,15,6.81,0.0,39.5,-117.5,39.5000_-117.5000
2026-04-08,16.9,20,7.74,0.0,39.5,-117.5,39.5000_-117.5000
2026-04-09,16.4,24,11.01,0.6,39.5,-117.5,39.5000_-117.5000
2026-04-10,12.8,41,3.31,1.2,39.5,-117.5,39.5000_-117.5000
2026-04-04,16.3,9,3.98,0.0,39.5,-116.5,39.5000_-116.5000
2026-04-05,19.9,7,5.94,0.0,39.5,-116.5,39.5000_-116.5000
2026-04-06,19.8,6,5.78,0.0,39.5,-116.5,39.5000_-116.5000
2026-04-07,18.4,13,9.13,0.0,39.5,-116.5,39.5000_-116.5000
2026-04-08,18.1,18,8.82,0.0,39.5,-116.5,39.5000_-116.5000
2026-04-09,17.1,22,10.69,0.3,39.5,-116.5,39.5000_-116.5000
2026-04-10,12.6,45,4.46,3.6,39.5,-116.5,39.5000_-116.5000
2026-04-04,14.8,9,4.61,0.0,39.5,-115.5,39.5000_-115.5000
2026-04-05,18.1,8,4.44,0.0,39.5,-115.5,39.5000_-115.5000
2026-04-06,17.7,7,4.53,0.0,39.5,-115.5,39.5000_-115.5000
2026-04-07,17.2,12,8.42,0.0,39.5,-115.5,39.5000_-115.5000
2026-04-08,17.3,17,9.43,0.0,39.5,-115.5,39.5000_-115.5000
2026-04-09,16.9,17,8.54,0.1,39.5,-115.5,39.5000_-115.5000
2026-04-10,14.7,29,7.61,1.2,39.5,-115.5,39.5000_-115.5000
2026-04-04,15.6,12,5.37,0.0,39.5,-114.5,39.5000_-114.5000
2026-04-05,20.2,6,6.48,0.0,39.5,-114.5,39.5000_-114.5000
2026-04-06,20.0,7,4.24,0.0,39.5,-114.5,39.5000_-114.5000
2026-04-07,19.8,12,8.04,0.0,39.5,-114.5,39.5000_-114.5000
2026-04-08,19.9,16,9.57,0.0,39.5,-114.5,39.5000_-114.5000
2026-04-09,19.4,19,9.08,1.6,39.5,-114.5,39.5000_-114.5000
2026-04-10,17.8,25,11.71,0.9,39.5,-114.5,39.5000_-114.5000
2026-04-04,14.4,24,3.93,0.0,40.5,-123.5,40.5000_-123.5000
2026-04-05,14.1,4,4.03,0.0,40.5,-123.5,40.5000_-123.5000
2026-04-06,16.3,26,3.91,0.0,40.5,-123.5,40.5000_-123.5000
2026-04-07,14.8,21,2.84,0.0,40.5,-123.5,40.5000_-123.5000
2026-04-08,13.6,27,3.81,0.1,40.5,-123.5,40.5000_-123.5000
2026-04-09,11.3,54,3.49,0.6,40.5,-123.5,40.5000_-123.5000
2026-04-10,13.0,50,2.32,0.4,40.5,-123.5,40.5000_-123.5000
2026-04-04,27.8,16,5.74,0.0,40.5,-122.5,40.5000_-122.5000
2026-04-05,27.6,17,2.95,0.0,40.5,-122.5,40.5000_-122.5000
2026-04-06,27.5,17,2.79,0.0,40.5,-122.5,40.5000_-122.5000
2026-04-07,25.0,35,2.64,0.0,40.5,-122.5,40.5000_-122.5000
2026-04-08,23.6,38,2.98,0.0,40.5,-122.5,40.5000_-122.5000
2026-04-09,23.2,40,3.1,3.4,40.5,-122.5,40.5000_-122.5000
2026-04-10,23.3,39,2.66,0.0,40.5,-122.5,40.5000_-122.5000
2026-04-04,6.2,23,6.75,0.0,40.5,-121.5,40.5000_-121.5000
2026-04-05,7.6,24,7.88,0.0,40.5,-121.5,40.5000_-121.5000
2026-04-06,11.0,14,5.28,0.0,40.5,-121.5,40.5000_-121.5000
2026-04-07,10.0,29,3.54,0.0,40.5,-121.5,40.5000_-121.5000
2026-04-08,9.0,31,4.14,0.0,40.5,-121.5,40.5000_-121.5000
2026-04-09,6.8,48,3.64,1.5,40.5,-121.5,40.5000_-121.5000
2026-04-10,6.7,48,3.04,0.5,40.5,-121.5,40.5000_-121.5000
2026-04-04,17.9,11,5.76,0.0,40.5,-120.5,40.5000_-120.5000
2026-04-05,20.0,9,5.99,0.0,40.5,-120.5,40.5000_-120.5000
2026-04-06,19.5,16,6.2,0.0,40.5,-120.5,40.5000_-120.5000
2026-04-07,19.9,19,7.62,0.0,40.5,-120.5,40.5000_-120.5000
2026-04-08,18.9,19,7.6,0.0,40.5,-120.5,40.5000_-120.5000
2026-04-09,16.9,28,9.12,1.2,40.5,-120.5,40.5000_-120.5000
2026-04-10,15.8,27,5.91,0.0,40.5,-120.5,40.5000_-120.5000
2026-04-04,18.4,13,6.26,0.0,40.5,-119.5,40.5000_-119.5000
2026-04-05,22.1,7,5.48,0.0,40.5,-119.5,40.5000_-119.5000
2026-04-06,22.0,6,9.44,0.0,40.5,-119.5,40.5000_-119.5000
2026-04-07,20.3,12,9.66,0.0,40.5,-119.5,40.5000_-119.5000
2026-04-08,21.0,19,9.12,0.0,40.5,-119.5,40.5000_-119.5000
2026-04-09,18.6,27,8.87,0.2,40.5,-119.5,40.5000_-119.5000
2026-04-10,16.6,27,5.83,1.2,40.5,-119.5,40.5000_-119.5000
2026-04-04,18.5,10,3.73,0.0,40.5,-118.5,40.5000_-118.5000
2026-04-05,22.0,6,5.12,0.0,40.5,-118.5,40.5000_-118.5000
2026-04-06,21.7,6,5.19,0.0,40.5,-118.5,40.5000_-118.5000
2026-04-07,20.5,13,7.3,0.0,40.5,-118.5,40.5000_-118.5000
2026-04-08,19.4,22,6.8,0.0,40.5,-118.5,40.5000_-118.5000
2026-04-09,18.4,25,7.76,0.7,40.5,-118.5,40.5000_-118.5000
2026-04-10,16.8,25,5.19,0.3,40.5,-118.5,40.5000_-118.5000
2026-04-04,10.9,18,5.69,0.0,40.5,-117.5,40.5000_-117.5000
2026-04-05,15.3,10,4.66,0.0,40.5,-117.5,40.5000_-117.5000
2026-04-06,15.2,9,2.8,0.0,40.5,-117.5,40.5000_-117.5000
2026-04-07,15.0,16,8.04,0.0,40.5,-117.5,40.5000_-117.5000
2026-04-08,13.6,23,8.05,0.0,40.5,-117.5,40.5000_-117.5000
2026-04-09,12.9,27,6.69,1.0,40.5,-117.5,40.5000_-117.5000
2026-04-10,12.0,26,3.98,1.0,40.5,-117.5,40.5000_-117.5000
2026-04-04,18.4,13,3.3,0.0,40.5,-116.5,40.5000_-116.5000
2026-04-05,22.2,7,4.32,0.0,40.5,-116.5,40.5000_-116.5000
2026-04-06,22.1,8,4.22,0.0,40.5,-116.5,40.5000_-116.5000
2026-04-07,21.1,16,7.47,0.0,40.5,-116.5,40.5000_-116.5000
2026-04-08,19.8,23,7.3,0.0,40.5,-116.5,40.5000_-116.5000
2026-04-09,18.8,26,6.58,0.0,40.5,-116.5,40.5000_-116.5000
2026-04-10,17.5,29,4.34,0.9,40.5,-116.5,40.5000_-116.5000
2026-04-04,2.1,17,6.52,0.0,40.5,-115.5,40.5000_-115.5000
2026-04-05,12.2,18,9.34,0.0,40.5,-115.5,40.5000_-115.5000
2026-04-06,12.7,14,7.74,0.0,40.5,-115.5,40.5000_-115.5000
2026-04-07,12.4,21,8.63,0.0,40.5,-115.5,40.5000_-115.5000
2026-04-08,11.3,29,9.6,0.0,40.5,-115.5,40.5000_-115.5000
2026-04-09,10.4,35,9.3,0.1,40.5,-115.5,40.5000_-115.5000
2026-04-10,9.2,39,2.33,2.9,40.5,-115.5,40.5000_-115.5000
2026-04-04,14.7,19,4.08,0.0,40.5,-114.5,40.5000_-114.5000
2026-04-05,18.7,12,3.19,0.0,40.5,-114.5,40.5000_-114.5000
2026-04-06,19.3,14,5.03,0.0,40.5,-114.5,40.5000_-114.5000
2026-04-07,18.9,17,9.43,0.0,40.5,-114.5,40.5000_-114.5000
2026-04-08,18.4,22,8.85,0.0,40.5,-114.5,40.5000_-114.5000
2026-04-09,17.9,24,8.05,0.0,40.5,-114.5,40.5000_-114.5000
2026-04-10,15.0,36,3.2,2.6,40.5,-114.5,40.5000_-114.5000
2026-04-04,22.0,38,3.4,0.0,41.5,-123.5,41.5000_-123.5000
2026-04-05,21.4,41,2.02,0.0,41.5,-123.5,41.5000_-123.5000
2026-04-06,23.9,29,3.13,0.0,41.5,-123.5,41.5000_-123.5000
2026-04-07,22.0,21,2.64,0.0,41.5,-123.5,41.5000_-123.5000
2026-04-08,21.3,21,3.05,0.0,41.5,-123.5,41.5000_-123.5000
2026-04-09,21.5,36,2.88,0.0,41.5,-123.5,41.5000_-123.5000
2026-04-10,20.1,46,3.14,0.3,41.5,-123.5,41.5000_-123.5000
2026-04-04,22.2,20,2.12,0.0,41.5,-122.5,41.5000_-122.5000
2026-04-05,23.6,18,7.62,0.0,41.5,-122.5,41.5000_-122.5000
2026-04-06,22.9,21,7.3,0.0,41.5,-122.5,41.5000_-122.5000
2026-04-07,22.6,25,2.92,0.2,41.5,-122.5,41.5000_-122.5000
2026-04-08,20.3,23,3.71,0.0,41.5,-122.5,41.5000_-122.5000
2026-04-09,20.7,24,3.45,0.0,41.5,-122.5,41.5000_-122.5000
2026-04-10,19.2,38,3.67,0.3,41.5,-122.5,41.5000_-122.5000
2026-04-04,15.7,19,4.1,0.0,41.5,-121.5,41.5000_-121.5000
2026-04-05,16.1,15,4.24,0.0,41.5,-121.5,41.5000_-121.5000
2026-04-06,18.4,24,4.73,0.0,41.5,-121.5,41.5000_-121.5000
2026-04-07,17.8,22,3.68,0.0,41.5,-121.5,41.5000_-121.5000
2026-04-08,16.1,24,3.91,0.0,41.5,-121.5,41.5000_-121.5000
2026-04-09,13.8,44,5.14,1.5,41.5,-121.5,41.5000_-121.5000
2026-04-10,15.6,36,4.66,0.0,41.5,-121.5,41.5000_-121.5000
2026-04-04,20.6,15,3.88,0.0,41.5,-120.5,41.5000_-120.5000
2026-04-05,22.9,8,4.56,0.0,41.5,-120.5,41.5000_-120.5000
2026-04-06,22.6,8,6.24,0.0,41.5,-120.5,41.5000_-120.5000
2026-04-07,19.4,23,6.66,0.0,41.5,-120.5,41.5000_-120.5000
2026-04-08,17.8,27,7.51,0.0,41.5,-120.5,41.5000_-120.5000
2026-04-09,17.1,34,7.27,2.0,41.5,-120.5,41.5000_-120.5000
2026-04-10,16.7,37,5.48,0.9,41.5,-120.5,41.5000_-120.5000
2026-04-04,14.7,12,5.46,0.0,41.5,-119.5,41.5000_-119.5000
2026-04-05,18.3,9,5.4,0.0,41.5,-119.5,41.5000_-119.5000
2026-04-06,17.7,8,5.95,0.0,41.5,-119.5,41.5000_-119.5000
2026-04-07,15.6,22,9.49,0.0,41.5,-119.5,41.5000_-119.5000
2026-04-08,14.2,29,9.24,0.0,41.5,-119.5,41.5000_-119.5000
2026-04-09,13.7,33,8.42,0.4,41.5,-119.5,41.5000_-119.5000
2026-04-10,12.9,38,5.21,0.6,41.5,-119.5,41.5000_-119.5000
2026-04-04,19.5,13,4.6,0.0,41.5,-118.5,41.5000_-118.5000
2026-04-05,23.1,8,4.16,0.0,41.5,-118.5,41.5000_-118.5000
2026-04-06,22.8,7,5.4,0.0,41.5,-118.5,41.5000_-118.5000
2026-04-07,21.6,13,8.76,0.0,41.5,-118.5,41.5000_-118.5000
2026-04-08,20.8,22,8.75,0.0,41.5,-118.5,41.5000_-118.5000
2026-04-09,18.3,28,9.9,0.2,41.5,-118.5,41.5000_-118.5000
2026-04-10,17.8,30,5.41,0.0,41.5,-118.5,41.5000_-118.5000
2026-04-04,18.4,15,3.81,0.0,41.5,-117.5,41.5000_-117.5000
2026-04-05,22.2,9,3.89,0.0,41.5,-117.5,41.5000_-117.5000
2026-04-06,22.0,7,4.6,0.0,41.5,-117.5,41.5000_-117.5000
2026-04-07,19.6,18,8.56,0.0,41.5,-117.5,41.5000_-117.5000
2026-04-08,19.1,26,8.95,0.0,41.5,-117.5,41.5000_-117.5000
2026-04-09,16.7,32,4.49,0.4,41.5,-117.5,41.5000_-117.5000
2026-04-10,16.5,32,4.19,0.0,41.5,-117.5,41.5000_-117.5000
2026-04-04,14.4,18,4.09,0.0,41.5,-116.5,41.5000_-116.5000
2026-04-05,19.1,10,5.66,0.0,41.5,-116.5,41.5000_-116.5000
2026-04-06,18.8,9,5.62,0.0,41.5,-116.5,41.5000_-116.5000
2026-04-07,17.7,17,9.71,0.0,41.5,-116.5,41.5000_-116.5000
2026-04-08,16.2,27,10.26,0.5,41.5,-116.5,41.5000_-116.5000
2026-04-09,13.8,35,5.41,0.0,41.5,-116.5,41.5000_-116.5000
2026-04-10,13.7,35,4.88,0.7,41.5,-116.5,41.5000_-116.5000
2026-04-04,13.5,25,2.79,0.0,41.5,-115.5,41.5000_-115.5000
2026-04-05,17.8,9,4.18,0.0,41.5,-115.5,41.5000_-115.5000
2026-04-06,17.5,9,5.77,0.0,41.5,-115.5,41.5000_-115.5000
2026-04-07,16.2,20,9.73,0.0,41.5,-115.5,41.5000_-115.5000
2026-04-08,15.2,27,9.67,0.0,41.5,-115.5,41.5000_-115.5000
2026-04-09,12.2,40,3.83,0.0,41.5,-115.5,41.5000_-115.5000
2026-04-10,11.8,45,4.9,0.8,41.5,-115.5,41.5000_-115.5000
2026-04-04,15.0,18,4.37,0.0,41.5,-114.5,41.5000_-114.5000
2026-04-05,18.4,13,5.02,0.0,41.5,-114.5,41.5000_-114.5000
2026-04-06,19.3,15,6.45,0.0,41.5,-114.5,41.5000_-114.5000
2026-04-07,18.9,15,11.14,0.0,41.5,-114.5,41.5000_-114.5000
2026-04-08,17.6,21,10.89,0.0,41.5,-114.5,41.5000_-114.5000
2026-04-09,16.1,27,6.71,0.2,41.5,-114.5,41.5000_-114.5000
2026-04-10,12.7,44,5.0,0.6,41.5,-114.5,41.5000_-114.5000
